id,name,introduction,code_list,url,img_url
cnn_ken-jautz-profile,Ken Jautz,"Ken Jautz serves as executive vice president, CNN/U.S., responsible for HLN, as well as group operations, business affairs and the Newsource affiliate service.",[],https://us.cnn.com/profiles/ken-jautz-profile,https://cdn.cnn.com/cnnnext/dam/assets/170901122123-ken-jautz-expansion-large-169.jpg
cnn_nick-valencia-profile,Nick Valencia,"Nick Valencia is a CNN correspondent based at the network's global headquarters in Atlanta, Georgia.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/CNNValencia'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/nicvalencia'}]",https://us.cnn.com/profiles/nick-valencia-profile,https://cdn.cnn.com/cnnnext/dam/assets/170421143806-nick-valencia-headshot-large-169.jpg
cnn_brian-todd-profile,Brian Todd,"Brian Todd is a CNN correspondent, based in the network's Washington Bureau providing reports for The Situation Room with Wolf Blitzer. ","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/BrianToddCNN'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/BrianToddCNN'}]",https://us.cnn.com/profiles/brian-todd-profile,https://cdn.cnn.com/cnnnext/dam/assets/170328142914-brian-todd-large-169.jpg
cnn_john-d-sutter,John D. Sutter,John D. Sutter is an independent journalist and filmmaker based in Salt Lake City. ,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/jdsutter'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/jdsutter'}, {'code_type': 'plus.google', 'code_content': 'https://plus.google.com/+JohnDSutter'}, {'code_type': 'jdsutter.tumblr', 'code_content': 'https://jdsutter.tumblr.com'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/jdsutter'}]",https://us.cnn.com/profiles/john-d-sutter,https://cdn.cnn.com/cnnnext/dam/assets/140926165711-john-sutter-profile-image-large-169.jpg
cnn_anna-stewart,Anna Stewart ,Anna Stewart is a Reporter for CNN International based in the network's London bureau. ,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/annastewartcnn'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/annastewartcnn'}]",https://us.cnn.com/profiles/anna-stewart,https://cdn.cnn.com/cnnnext/dam/assets/180618110113-anna-stewart-profile-large-169.jpg
cnn_sam-feist-profile,Sam Feist,"Sam Feist is CNN's Washington bureau chief and senior vice president. Named to this role in May 2011, he oversees operations of the DC bureau which includes CNN's largest newsgathering operation, the production of CNN's Washington-based programming, and major political events including election nights, conventions, inaugurations, town halls, and debates. ","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/SamFeistCNN'}]",https://us.cnn.com/profiles/sam-feist-profile,https://cdn.cnn.com/cnnnext/dam/assets/171101114501-sam-feist-new-profile-large-169.jpg
cnn_brad-ferrer-profile,Brad Ferrer,"Brad Ferrer is Executive Vice President and Chief Financial Officer, WarnerMedia News and Sports",[],https://us.cnn.com/profiles/brad-ferrer-profile,https://cdn.cnn.com/cnnnext/dam/assets/190724113441-brad-ferrer-bio-photo-large-169.jpg
cnn_veronica-stracqualursi,Veronica Stracqualursi ,"Veronica Stracqualursi is a CNN Politics writer covering breaking news in Washington, DC.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/VeronicaStrac'}]",https://us.cnn.com/profiles/veronica-stracqualursi,https://cdn.cnn.com/cnnnext/dam/assets/180507172818-veronica-stracqualursi-large-169.jpg
cnn_sunlen-serfaty-profile,Sunlen Serfaty,"Sunlen Serfaty is a Washington correspondent with CNN based in Washington, D.C., covering Washington at large. Under her portfolio is a broad diversity of national news, breaking news, and Washington politics.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/SunlenSerfaty'}]",https://us.cnn.com/profiles/sunlen-serfaty-profile,https://cdn.cnn.com/cnnnext/dam/assets/140929115712-sunlen-serfaty-profile-image-large-169.jpg
cnn_jim-sciutto,Jim Sciutto,Jim Sciutto is CNN's chief national security correspondent and co-anchor of CNN Newsroom airing Monday through Friday from 9 to 11 a.m. ET alongside Poppy Harlow.,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/jimsciuttocnn'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/jimsciutto'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/jimsciutto'}]",https://us.cnn.com/profiles/jim-sciutto,https://cdn.cnn.com/cnnnext/dam/assets/140926165056-jim-sciutto-profile-image-large-169.jpg
cnn_coy-wire-profile,Coy Wire,Coy Wire is a former professional football player who joined CNN Sports in 2015 as a full time anchor and correspondent.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/@CoyWire'}]",https://us.cnn.com/profiles/coy-wire-profile,https://cdn.cnn.com/cnnnext/dam/assets/160202113945-coy-wire-profile-large-169.jpg
cnn_jessica-schneider-profile,Jessica Schneider,"Jessica Schneider is a justice correspondent based in Washington, D.C. ","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/@SchneiderCNN'}]",https://us.cnn.com/profiles/jessica-schneider-profile,https://cdn.cnn.com/cnnnext/dam/assets/190508124121-jessica-schneider-background-large-169.jpg
cnn_martin-savidge-profile,Martin Savidge,Martin Savidge is an anchor and correspondent for CNN based in the network's world headquarters in Atlanta.,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/martin.savidge.75'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/MartinSavidge'}]",https://us.cnn.com/profiles/martin-savidge-profile,https://cdn.cnn.com/cnnnext/dam/assets/171227114520-martin-savidge-headshot-large-169.jpg
cnn_leyla-santiago-profile,Leyla Santiago,Leyla Santiago is a correspondent for CNN based in Miami. ,[],https://us.cnn.com/profiles/leyla-santiago-profile,https://cdn.cnn.com/cnnnext/dam/assets/170104125956-leyla-santiago-profile-pic-large-169.jpg
cnn_polo-sandoval-profile,Polo Sandoval,Polo Sandoval is a CNN U.S. Correspondent based in New York.,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/PoloSandovalCNN'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/PoloSandovalCNN'}]",https://us.cnn.com/profiles/polo-sandoval-profile,https://cdn.cnn.com/cnnnext/dam/assets/170824180208-polo-sandoval-large-169.jpg
cnn_boris-sanchez-profile,Boris Sanchez,"Boris Sanchez is a CNN anchor based in Washington, DC. ",[],https://us.cnn.com/profiles/boris-sanchez-profile,https://cdn.cnn.com/cnnnext/dam/assets/180501191129-boris-sanchez-profile-18-large-169.jpg
cnn_richard-roth-profile,Richard Roth,Richard Roth serves as CNN's senior U.N. correspondent and also covers international stories in New York City. ,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/RichardRothCNN'}]",https://us.cnn.com/profiles/richard-roth-profile,https://cdn.cnn.com/cnnnext/dam/assets/140929112653-richard-roth-profile-image-large-169.jpg
cnn_vanessa-yurkevich,Vanessa Yurkevich,"Vanessa Yurkevich is a Business and Politics correspondent, covering the intersection of business and politics across CNN's television and digital platforms.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/VanessaCNN'}, {'code_type': 'www.linkedin', 'code_content': 'https://www.linkedin.com/in/vanessayurkevich'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/vanessayurkevich'}]",https://us.cnn.com/profiles/vanessa-yurkevich,https://cdn.cnn.com/cnnnext/dam/assets/151227221958-vanessa-yurkevich-large-169.jpg
cnn_rafael-romo-profile,Rafael Romo,Rafael Romo is Senior Latin American Affairs Editor of CNN Worldwide. ,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/RafaelRomoCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/rafaelromocnn'}]",https://us.cnn.com/profiles/rafael-romo-profile,https://cdn.cnn.com/cnnnext/dam/assets/170517160833-rafael-romo-2017-large-169.jpg
cnn_sara-sidner-profile,Sara Sidner,"Sara Sidner is CNN's multiple award winning senior national and international correspondent, based in the network's Los Angeles bureau.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/sarasidnerCNN'}]",https://us.cnn.com/profiles/sara-sidner-profile,https://cdn.cnn.com/cnnnext/dam/assets/200204160821-sara-sidner-profile-large-169.jpg
cnn_clarissa-ward-profile,Clarissa Ward,Clarissa Ward is CNN's multi-award winning chief international correspondent. ,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/ClarissaWardCNN'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/clarissaward'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/clarissawardcnn'}]",https://us.cnn.com/profiles/clarissa-ward-profile,https://cdn.cnn.com/cnnnext/dam/assets/181119151717-clarissa-ward-profile-photo-large-169.jpg
cnn_nic-robertson,Nic Robertson,"Nic Robertson is an award-winning CNN International Diplomatic Editor whose experience, knowledge and expertise have established his reputation as one of the finest international correspondents in the industry.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/NicRobertsonCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/nicrobertsoncnn'}]",https://us.cnn.com/profiles/nic-robertson,https://cdn.cnn.com/cnnnext/dam/assets/140929110937-nic-robertson-profile-image-large-169.jpg
cnn_maeve-reston,Maeve Reston,Maeve Reston is a national political reporter for CNN.,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/maeve.reston'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/MaeveReston'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/maevereston'}]",https://us.cnn.com/profiles/maeve-reston,https://cdn.cnn.com/cnnnext/dam/assets/141231145448-maeve-reston-large-169.jpg
cnn_maegan-vazquez,Maegan Vazquez,"Maegan Vazquez is a White House reporter for CNN Politics based in Washington, D.C.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/MaeganAVazquez'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/maeganvaz'}]",https://us.cnn.com/profiles/maegan-vazquez,https://cdn.cnn.com/cnnnext/dam/assets/180507170118-maegan-vazquez-profile-large-169.jpg
cnn_elle-reeve-profile,Elle Reeve,"Elle Reeve is a correspondent for CNN based in New York, New York. ",[],https://us.cnn.com/profiles/elle-reeve-profile,https://cdn.cnn.com/cnnnext/dam/assets/200326081302-elle-reeve-large-169.jpg
cnn_gary-tuchman-profile,Gary Tuchman,"Gary Tuchman is a CNN national correspondent based in Atlanta, having joined the network in 1990.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/GaryTuchmanCNN'}]",https://us.cnn.com/profiles/gary-tuchman-profile,https://cdn.cnn.com/cnnnext/dam/assets/140926163020-gary-tuchman-profile-image-large-169.jpg
cnn_shimon-prokupecz-profile,Shimon Prokupecz,"Shimon Prokupecz is an Emmy award-winning journalist and CNN crime and justice correspondent, based in New York. ","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/ShimonPro'}]",https://us.cnn.com/profiles/shimon-prokupecz-profile,https://cdn.cnn.com/cnnnext/dam/assets/180501185728-shimon-prokupecz-profile-18-large-169.jpg
cnn_frederik-pleitgen,Frederik Pleitgen,Frederik Pleitgen is a Senior International Correspondent based in CNN's London bureau.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/fpleitgenCNN'}]",https://us.cnn.com/profiles/frederik-pleitgen,https://cdn.cnn.com/cnnnext/dam/assets/140926162923-fred-pleitgen-profile-image-large-169.jpg
cnn_evan-perez-profile,Evan Perez,"Evan Perez is a CNN Senior Justice Correspondent based in the Washington, D.C. Bureau, reporting on legal, crime, and national security issues.  ","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/evanperez'}]",https://us.cnn.com/profiles/evan-perez-profile,https://cdn.cnn.com/cnnnext/dam/assets/220208113910-evan-perez-2022-headshot-large-169.jpg
cnn_barbara-starr-profile,Barbara Starr,"Barbara Starr is CNN's Pentagon correspondent, based in Washington, D.C. and appears regularly on The Situation Room with Wolf Blitzer, New Day and other shows across the network regularly breaking big news and delivering exclusive coverage on the U.S. military and political situation on a global scale. Throughout her career, Starr has made repeated trips to Iraq, Afghanistan and the Horn of Africa and has reported twice from Syria.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/barbarastarrcnn'}]",https://us.cnn.com/profiles/barbara-starr-profile,https://cdn.cnn.com/cnnnext/dam/assets/140926154120-barbara-starr-profile-image-large-169.jpg
cnn_matt-rivers,Matt Rivers,Matt Rivers is an international correspondent for CNN based in Mexico City. ,[],https://us.cnn.com/profiles/matt-rivers,https://cdn.cnn.com/cnnnext/dam/assets/170824174637-matt-rivers-profile-large-169.jpg
cnn_nick-paton-walsh,Nick Paton Walsh,"Nick Paton Walsh is an Emmy Award-winning International Security Editor for CNN International, based in London. He focuses on stories from the Middle East, the former Soviet Union, Afghanistan and the surrounding region, and Latin America.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/npwcnn'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/npwcnn'}]",https://us.cnn.com/profiles/nick-paton-walsh,https://cdn.cnn.com/cnnnext/dam/assets/181120154047-nick-paton-walsh-2018-large-169.jpg
cnn_patrick-oppmann-profile,Patrick Oppmann,"Patrick Oppmann is CNN's Havana-based correspondent, responsible for covering Cuba and the surrounding region for all of the network's platforms.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/CNN_Oppmann'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/Cubareporter'}]",https://us.cnn.com/profiles/patrick-oppmann-profile,https://cdn.cnn.com/cnnnext/dam/assets/150401133153-patrick-oppmann-profile-pic---new-large-169.jpg
cnn_ryan-nobles,Ryan Nobles,Ryan Nobles is a Congressional Correspondent for CNN covering Capitol Hill.,[],https://us.cnn.com/profiles/ryan-nobles,https://cdn.cnn.com/cnnnext/dam/assets/170405171417-ryan-nobles-large-169.jpg
cnn_nadia-romero,Nadia Romero,"Nadia Romero is a national correspondent based at CNN's global headquarters in Atlanta, Georgia.",[],https://us.cnn.com/profiles/nadia-romero,https://cdn.cnn.com/cnnnext/dam/assets/190821100900-nadia-romero-large-169.jpg
cnn_paula-newton-profile,Paula Newton,Paula Newton is an anchor and correspondent for CNN based in Canada.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/paulanewtoncnn'}]",https://us.cnn.com/profiles/paula-newton-profile,https://cdn.cnn.com/cnnnext/dam/assets/160504165707-paula-newton-profile-large-169.jpg
cnn_sara-murray,Sara Murray ,"Sara Murray is a CNN political correspondent based in Washington, D.C. ","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/SaraMurray'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/saraemurray'}]",https://us.cnn.com/profiles/sara-murray,https://cdn.cnn.com/cnnnext/dam/assets/150422092921-sara-murray-profile-large-169.jpg
cnn_mark-morales,Mark Morales,"CNN law enforcement reporter. He focuses on the New York Police Department and other local, state and federal agencies in the northeast. He is New York based. ",[],https://us.cnn.com/profiles/mark-morales,https://cdn.cnn.com/cnnnext/dam/assets/200115164828-mark-morales-large-169.jpg
cnn_kara-scannell-profile,Kara Scannell,"Kara Scannell is a CNN correspondent based in New York covering law, crime and business investigations.",[],https://us.cnn.com/profiles/kara-scannell-profile,https://cdn.cnn.com/cnnnext/dam/assets/180501155607-kara-scannell-headshot-large-169.jpg
cnn_jeanne-moos-profile,Jeanne Moos,"Jeanne Moos is a national news correspondent based in New York. During her 34 years at CNN, Moos has covered national and international issues and ground-breaking news and features, but she soon carved out a niche with her off-beat, thoughtful reporting on the quirkier aspects of life.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/JeanneMoos'}]",https://us.cnn.com/profiles/jeanne-moos-profile,https://cdn.cnn.com/cnnnext/dam/assets/140926164730-jeanne-moos-profile-image-large-169.jpg
cnn_will-ripley,Will Ripley,"Will Ripley is an award-winning Senior International Correspondent for CNN, based in Taipei. ","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/willripleynews'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/willripleyCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/willripleycnn'}]",https://us.cnn.com/profiles/will-ripley,https://cdn.cnn.com/cnnnext/dam/assets/200222164603-will-ripley-profile-large-169.jpg
cnn_dan-merica-profile,Dan Merica,"Dan Merica is a CNN National Political Reporter based in Washington, D.C.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/Dan-Merica-659931107443856'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/merica'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/danmericaCNN'}]",https://us.cnn.com/profiles/dan-merica-profile,https://cdn.cnn.com/cnnnext/dam/assets/170328144809-dan-merica-large-169.jpg
cnn_rene-marsh-profile,Rene Marsh,"Rene Marsh is a national correspondent for CNN, based in the network's Washington bureau.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/MARSHNEWS'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/@Rene_MarshCNN'}]",https://us.cnn.com/profiles/rene-marsh-profile,https://cdn.cnn.com/cnnnext/dam/assets/140929112607-rene-marsh-profile-image-large-169.jpg
cnn_miguel-marquez-profile,Miguel Marquez,Miguel Marquez is a CNN senior national correspondent based in New York.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/miguelmarquez'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/miggymoo'}]",https://us.cnn.com/profiles/miguel-marquez-profile,https://cdn.cnn.com/cnnnext/dam/assets/140929110116-miguel-marquez-profile-image-large-169.jpg
cnn_manu-raju,Manu Raju,"Manu Raju is CNN's Chief Congressional Correspondent, covering Capitol Hill and campaign politics.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/mkraju00'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/mkraju'}]",https://us.cnn.com/profiles/manu-raju,https://cdn.cnn.com/cnnnext/dam/assets/160314164813-manu-raju-profile-large-169.jpg
cnn_alex-marquardt,Alex Marquardt,Alex Marquardt is an award-winning Senior National Security Correspondent based in the network's Washington bureau.,[],https://us.cnn.com/profiles/alex-marquardt,https://cdn.cnn.com/cnnnext/dam/assets/220208113436-alex-marquardt-2022-headshot-large-169.jpg
cnn_suzanne-malveaux-profile,Suzanne  Malveaux,"Award-winning journalist Suzanne Malveaux serves as the network's national correspondent, covering politics, national news, international events and culture.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/SuzanneCNN'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/SuzanneMalveaux'}]",https://us.cnn.com/profiles/suzanne-malveaux-profile,https://cdn.cnn.com/cnnnext/dam/assets/140929115738-suzanne-malveaux-profile-image-large-169.jpg
cnn_oren-liebermann,Oren Liebermann,Oren Liebermann is a CNN Pentagon correspondent based in Washington DC. ,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/orenliebermannnews'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/orenCNN'}]",https://us.cnn.com/profiles/oren-liebermann,https://cdn.cnn.com/cnnnext/dam/assets/170824162227-oren-liebermann-large-169.jpg
cnn_bob-ortega,Bob Ortega,"Bob Ortega is a senior writer for CNN Investigates, covering border and immigration issues from Phoenix, Arizona.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/Bob_Ortega'}]",https://us.cnn.com/profiles/bob-ortega,https://cdn.cnn.com/cnnnext/dam/assets/191216082200-bob-ortega-profile-photo-large-169.jpg
cnn_mj-lee,MJ Lee,MJ Lee is a White House correspondent for CNN.,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/mjlee.journalist'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/mj_lee'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/mj_cnn'}]",https://us.cnn.com/profiles/mj-lee,https://cdn.cnn.com/cnnnext/dam/assets/191001114902-mj-lee-profile-large-169.jpg
cnn_paul-r-la-monica-profile,Paul R. La Monica,Paul R. La Monica is a digital correspondent for CNN Business. He writes daily about the markets and blue chip companies and also appears regularly on CNNI's business programs. He tweets throughout the day on Twitter and StockTwits @LaMonicaBuzz.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/LaMonicaBuzz'}]",https://us.cnn.com/profiles/paul-r-la-monica-profile,https://cdn.cnn.com/cnnnext/dam/assets/140929112209-paul-lamonica-profile-image-large-169.jpg
cnn_kyung-lah-profile,Kyung Lah,Kyung Lah is a Senior National Correspondent for CNN based in Los Angeles.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/KyungLahCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/kyunglahcnn'}]",https://us.cnn.com/profiles/kyung-lah-profile,https://cdn.cnn.com/cnnnext/dam/assets/200717122836-kyung-lah-profile-v2-large-169.jpg
cnn_randi-kaye-profile,Randi Kaye,"Randi Kaye is an Emmy Award-winning correspondent and anchor for CNN, based in New York City.  She reports for Anderson Cooper 360° and CNN's award-winning documentary unit.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/RandiKayeCNN'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/randikayeCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/randikayecnn'}]",https://us.cnn.com/profiles/randi-kaye-profile,https://cdn.cnn.com/cnnnext/dam/assets/141222141123-randi-kaye-profile-headshot-large-169.jpg
cnn_jomana-karadsheh,Jomana Karadsheh ,Jomana Karadsheh is an international correspondent based in the network's Istanbul Bureau. She has reported extensively from across the Middle East and North Africa. ,[],https://us.cnn.com/profiles/jomana-karadsheh,https://cdn.cnn.com/cnnnext/dam/assets/220120115904-jomana-karadsheh-profile-large-169.jpg
cnn_donie-osullivan,Donie O'Sullivan,Donie O'Sullivan is a CNN correspondent covering the intersection of politics and technology.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/donie'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/doniecnn'}]",https://us.cnn.com/profiles/donie-osullivan,https://cdn.cnn.com/cnnnext/dam/assets/191029113418-donie-osullivan-large-169.jpg
cnn_mark-preston-profile,Mark Preston,"Mark Preston is CNN's Vice President of Political & Special Events Programming and senior political analyst. He hosts ""Full Stop with Mark Preston"" on SiriusXM  POTUS 124.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/markprestoncnn'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/PrestonCNN'}]",https://us.cnn.com/profiles/mark-preston-profile,https://cdn.cnn.com/cnnnext/dam/assets/170405174016-mark-preston-large-169.jpg
cnn_athena-jones-profile,Athena Jones,Athena Jones serves as a CNN national correspondent based in New York.  ,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/AthenaCNN'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/AthenaCNN'}]",https://us.cnn.com/profiles/athena-jones-profile,https://cdn.cnn.com/cnnnext/dam/assets/140926154048-athena-jones-profile-image-large-169.jpg
cnn_melanie-hicken,Melanie Hicken,Melanie Hicken is an award-winning investigative reporter for CNN. Her work has exposed everything from widespread sexual abuse in nursing homes to one of the longest-running scams in history. It has also inspired legislative action and government investigation. Email her at watchdog@cnn.com. ,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/melhicken'}]",https://us.cnn.com/profiles/melanie-hicken,https://cdn.cnn.com/cnnnext/dam/assets/180411094843-melanie-hicken-large-169.jpg
cnn_nia-malika-henderson,Nia-Malika Henderson,"Nia-Malika Henderson is a senior political analyst for CNN, reporting on politics, policies, and people shaping Washington.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/Nia-Malika-Henderson-1643963432532915'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/NiaCNN'}]",https://us.cnn.com/profiles/nia-malika-henderson,https://cdn.cnn.com/cnnnext/dam/assets/150422092917-nia-malika-henderson-profile-large-169.jpg
cnn_paula-hancocks,Paula Hancocks,"Paula Hancocks is an award-winning international correspondent for CNN based in Seoul, South Korea.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/PaulaHancocks'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/PHancocksCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/phancockscnn'}]",https://us.cnn.com/profiles/paula-hancocks,https://cdn.cnn.com/cnnnext/dam/assets/150703102759-paul-hancocks-new-large-169.jpg
cnn_chloe-melas,Chloe Melas,"Chloe Melas is an entertainment reporter for CNN, covering all things entertainment and Hollywood for the network across platforms. ","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/ChloeMelasMazza'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/Chloe_Melas'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/chloemelas'}]",https://us.cnn.com/profiles/chloe-melas,https://cdn.cnn.com/cnnnext/dam/assets/180913113039-chloe-melas-headshot-large-169.jpg
cnn_drew-griffin-profile,Drew Griffin,Drew Griffin is a correspondent for the investigative unit of CNN/U.S.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/DrewGriffinCNN'}]",https://us.cnn.com/profiles/drew-griffin-profile,https://cdn.cnn.com/cnnnext/dam/assets/140926161840-drew-griffin-profile-image-large-169.jpg
cnn_chad-myers-profile,Chad Myers,Chad Myers is a meteorologist and the severe weather expert for CNN. Myers joined the network in 1999 and is based at the headquarters in Atlanta.  ,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/ChadMyersCNN'}]",https://us.cnn.com/profiles/chad-myers-profile,https://cdn.cnn.com/cnnnext/dam/assets/150303134155-chad-myers-profile-image-large-169.jpg
cnn_hadas-gold,Hadas Gold,Hadas Gold is CNN's Jerusalem Correspondent.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/Hadas_Gold'}]",https://us.cnn.com/profiles/hadas-gold,https://cdn.cnn.com/cnnnext/dam/assets/171009111709-hadas-gold-large-169.jpg
cnn_david-mckenzie,David McKenzie,"David McKenzie is an award-winning international correspondent for CNN based in Johannesburg, South Africa. ","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/mckenziecnn'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/@McKenzieCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/mckenziecnn'}]",https://us.cnn.com/profiles/david-mckenzie,https://cdn.cnn.com/cnnnext/dam/assets/141218142114-david-mckenzie-profile-large-169.jpg
cnn_eleni-giokos,Eleni Giokos,Eleni Giokos is a CNN anchor and correspondent based in Dubai.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/EleniGiokos'}]",https://us.cnn.com/profiles/eleni-giokos,https://cdn.cnn.com/cnnnext/dam/assets/200616170917-eleni-giokos-profile-photo-large-169.jpg
cnn_jamie-gangel-profile,Jamie Gangel,"Jamie Gangel, an award-winning veteran correspondent, joined CNN in August 2015. ","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/jamiegangel'}]",https://us.cnn.com/profiles/jamie-gangel-profile,https://cdn.cnn.com/cnnnext/dam/assets/180813133317-jamie-gangel-profile-large-169.jpg
cnn_dianne-gallagher-profile,Dianne Gallagher,"Dianne Gallagher is a CNN National Correspondent based in Charlotte, North Carolina.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/https://twitter.com/dianneg'}]",https://us.cnn.com/profiles/dianne-gallagher-profile,https://cdn.cnn.com/cnnnext/dam/assets/170209140623-dianne-gallagher-profile-pic-large-169.jpg
cnn_phil-mattingliy-profile,Phil Mattingly ,"Phil Mattingly is CNN's senior White House correspondent, based in the Washington, D.C. bureau. ",[],https://us.cnn.com/profiles/phil-mattingliy-profile,https://cdn.cnn.com/cnnnext/dam/assets/160629141409-phil-mattingly-profile-large-169.jpg
